"Data","Ora","Azione","Stazione","Elett.","Minuti","Consumo"
"<nobr>15/11/2016</nobr>","<nobr>20:36:21</nobr>","<nobr>24</nobr>","<nobr>Mart</nobr>","","<nobr>2</nobr>","<nobr>0,00</nobr>"
"<nobr>15/11/2016</nobr>","<nobr>20:34:37</nobr>","<nobr>12</nobr>","<nobr>Mart</nobr>","","",""
"<nobr>15/11/2016</nobr>","<nobr>10:04:11</nobr>","<nobr>24</nobr>","<nobr>Mart</nobr>","","<nobr>7</nobr>","<nobr>0,00</nobr>"
"<nobr>15/11/2016</nobr>","<nobr>09:57:25</nobr>","<nobr>12</nobr>","<nobr>Ospedale</nobr>","","",""
"<nobr>15/11/2016</nobr>","<nobr>09:54:47</nobr>","<nobr>12</nobr>","<nobr>Ospedale</nobr>","","",""
"<nobr>15/11/2016</nobr>","<nobr>09:54:29</nobr>","<nobr>12</nobr>","<nobr>Ospedale</nobr>","","",""
"<nobr>15/11/2016</nobr>","<nobr>09:54:07</nobr>","<nobr>12</nobr>","<nobr>Ospedale</nobr>","","",""
"<nobr>15/11/2016</nobr>","<nobr>09:53:47</nobr>","<nobr>12</nobr>","<nobr>Ospedale</nobr>","","",""
"<nobr>14/11/2016</nobr>","<nobr>19:57:42</nobr>","<nobr>24</nobr>","<nobr>Muse</nobr>","","<nobr>12</nobr>","<nobr>0,00</nobr>"
"<nobr>14/11/2016</nobr>","<nobr>19:45:25</nobr>","<nobr>12</nobr>","<nobr>Muse</nobr>","","",""
"<nobr>14/11/2016</nobr>","<nobr>19:05:01</nobr>","<nobr>24</nobr>","<nobr>Stazione FF.SS.</nobr>","","<nobr>7</nobr>","<nobr>0,00</nobr>"
"<nobr>14/11/2016</nobr>","<nobr>18:58:25</nobr>","<nobr>12</nobr>","<nobr>Ospedale</nobr>","","",""
"<nobr>14/11/2016</nobr>","<nobr>18:08:36</nobr>","<nobr>24</nobr>","<nobr>Ospedale</nobr>","","<nobr>6</nobr>","<nobr>0,00</nobr>"
"<nobr>14/11/2016</nobr>","<nobr>18:02:31</nobr>","<nobr>12</nobr>","<nobr>Via Paoli</nobr>","","",""
"<nobr>14/11/2016</nobr>","<nobr>17:53:45</nobr>","<nobr>24</nobr>","<nobr>Via Paoli</nobr>","","<nobr>7</nobr>","<nobr>0,00</nobr>"
"<nobr>14/11/2016</nobr>","<nobr>17:46:23</nobr>","<nobr>12</nobr>","<nobr>Mart</nobr>","","",""
"<nobr>14/11/2016</nobr>","<nobr>15:08:53</nobr>","<nobr>24</nobr>","<nobr>Mart</nobr>","","<nobr>6</nobr>","<nobr>0,00</nobr>"
"<nobr>14/11/2016</nobr>","<nobr>15:02:42</nobr>","<nobr>12</nobr>","<nobr>Ospedale</nobr>","","",""
"<nobr>13/11/2016</nobr>","<nobr>14:18:05</nobr>","<nobr>24</nobr>","<nobr>Mart</nobr>","","<nobr>3</nobr>","<nobr>0,00</nobr>"
"<nobr>13/11/2016</nobr>","<nobr>14:15:20</nobr>","<nobr>12</nobr>","<nobr>Mart</nobr>","","",""
"<nobr>12/11/2016</nobr>","<nobr>20:36:19</nobr>","<nobr>24</nobr>","<nobr>Ospedale</nobr>","","<nobr>8</nobr>","<nobr>0,00</nobr>"
"<nobr>12/11/2016</nobr>","<nobr>20:28:05</nobr>","<nobr>12</nobr>","<nobr>Mart</nobr>","","",""
"<nobr>11/11/2016</nobr>","<nobr>19:44:55</nobr>","<nobr>24</nobr>","<nobr>Municipio</nobr>","","<nobr>7</nobr>","<nobr>0,00</nobr>"
"<nobr>11/11/2016</nobr>","<nobr>19:37:05</nobr>","<nobr>12</nobr>","<nobr>P. Rosmini</nobr>","","",""
"<nobr>11/11/2016</nobr>","<nobr>16:05:18</nobr>","<nobr>24</nobr>","<nobr>Ospedale</nobr>","","<nobr>7</nobr>","<nobr>0,00</nobr>"
"<nobr>11/11/2016</nobr>","<nobr>15:58:23</nobr>","<nobr>12</nobr>","<nobr>Mart</nobr>","","",""
"<nobr>11/11/2016</nobr>","<nobr>08:59:04</nobr>","<nobr>24</nobr>","<nobr>Mart</nobr>","","<nobr>6</nobr>","<nobr>0,00</nobr>"
"<nobr>11/11/2016</nobr>","<nobr>08:53:18</nobr>","<nobr>12</nobr>","<nobr>Ospedale</nobr>","","",""
"<nobr>10/11/2016</nobr>","<nobr>19:21:15</nobr>","<nobr>24</nobr>","<nobr>Ospedale</nobr>","","<nobr>5</nobr>","<nobr>0,00</nobr>"
"<nobr>10/11/2016</nobr>","<nobr>19:16:00</nobr>","<nobr>12</nobr>","<nobr>P. Rosmini</nobr>","","",""
"<nobr>10/11/2016</nobr>","<nobr>17:58:09</nobr>","<nobr>24</nobr>","<nobr>P. Rosmini</nobr>","","<nobr>5</nobr>","<nobr>0,00</nobr>"
"<nobr>10/11/2016</nobr>","<nobr>17:53:24</nobr>","<nobr>12</nobr>","<nobr>Ospedale</nobr>","","",""
"<nobr>10/11/2016</nobr>","<nobr>17:15:49</nobr>","<nobr>24</nobr>","<nobr>Ospedale</nobr>","","<nobr>6</nobr>","<nobr>0,00</nobr>"
"<nobr>10/11/2016</nobr>","<nobr>17:09:18</nobr>","<nobr>12</nobr>","<nobr>Mart</nobr>","","",""
"<nobr>10/11/2016</nobr>","<nobr>11:56:38</nobr>","<nobr>24</nobr>","<nobr>Mart</nobr>","","<nobr>34</nobr>","<nobr>0,00</nobr>"
"<nobr>10/11/2016</nobr>","<nobr>09:45:49</nobr>","<nobr>24</nobr>","<nobr>Mart</nobr>","","<nobr>6</nobr>","<nobr>0,00</nobr>"
"<nobr>10/11/2016</nobr>","<nobr>09:39:50</nobr>","<nobr>12</nobr>","<nobr>Ospedale</nobr>","","",""
"<nobr>09/11/2016</nobr>","<nobr>21:53:40</nobr>","<nobr>24</nobr>","<nobr>Municipio</nobr>","","<nobr>4</nobr>","<nobr>0,00</nobr>"
"<nobr>09/11/2016</nobr>","<nobr>21:49:44</nobr>","<nobr>12</nobr>","<nobr>Ospedale</nobr>","","",""
"<nobr>09/11/2016</nobr>","<nobr>13:30:16</nobr>","<nobr>24</nobr>","<nobr>Ospedale</nobr>","","<nobr>6</nobr>","<nobr>0,00</nobr>"
"<nobr>09/11/2016</nobr>","<nobr>13:24:26</nobr>","<nobr>12</nobr>","<nobr>Mart</nobr>","","",""
"<nobr>09/11/2016</nobr>","<nobr>13:24:25</nobr>","<nobr>12</nobr>","<nobr>Mart</nobr>","","",""
"<nobr>09/11/2016</nobr>","<nobr>08:16:38</nobr>","<nobr>24</nobr>","<nobr>Mart</nobr>","","<nobr>7</nobr>","<nobr>0,00</nobr>"
"<nobr>09/11/2016</nobr>","<nobr>08:09:22</nobr>","<nobr>12</nobr>","<nobr>Ospedale</nobr>","","",""
"<nobr>08/11/2016</nobr>","<nobr>21:33:15</nobr>","<nobr>24</nobr>","<nobr>Municipio</nobr>","","<nobr>6</nobr>","<nobr>0,00</nobr>"
"<nobr>08/11/2016</nobr>","<nobr>21:27:14</nobr>","<nobr>12</nobr>","<nobr>Ospedale</nobr>","","",""
"<nobr>08/11/2016</nobr>","<nobr>21:26:05</nobr>","<nobr>24</nobr>","<nobr>Ospedale</nobr>","","<nobr>1</nobr>","<nobr>0,00</nobr>"
"<nobr>08/11/2016</nobr>","<nobr>21:25:42</nobr>","<nobr>12</nobr>","<nobr>Ospedale</nobr>","","",""
"<nobr>08/11/2016</nobr>","<nobr>18:15:26</nobr>","<nobr>24</nobr>","<nobr>Ospedale</nobr>","","<nobr>37</nobr>","<nobr>0,00</nobr>"
"<nobr>08/11/2016</nobr>","<nobr>17:38:04</nobr>","<nobr>12</nobr>","<nobr>Ospedale</nobr>","","",""
"<nobr>08/11/2016</nobr>","<nobr>17:35:58</nobr>","<nobr>24</nobr>","<nobr>Ospedale</nobr>","","<nobr>8</nobr>","<nobr>0,00</nobr>"
"<nobr>08/11/2016</nobr>","<nobr>17:27:30</nobr>","<nobr>12</nobr>","<nobr>Mart</nobr>","","",""
"<nobr>08/11/2016</nobr>","<nobr>13:05:48</nobr>","<nobr>24</nobr>","<nobr>Mart</nobr>","","<nobr>26</nobr>","<nobr>0,00</nobr>"
"<nobr>08/11/2016</nobr>","<nobr>12:39:57</nobr>","<nobr>12</nobr>","<nobr>Mart</nobr>","","",""
"<nobr>08/11/2016</nobr>","<nobr>09:36:52</nobr>","<nobr>24</nobr>","<nobr>P. Rosmini</nobr>","","<nobr>8</nobr>","<nobr>0,00</nobr>"
"<nobr>08/11/2016</nobr>","<nobr>09:28:32</nobr>","<nobr>12</nobr>","<nobr>Ospedale</nobr>","","",""
"<nobr>08/11/2016</nobr>","<nobr>09:28:31</nobr>","<nobr>12</nobr>","<nobr>Ospedale</nobr>","","",""
"<nobr>08/11/2016</nobr>","<nobr>09:28:30</nobr>","<nobr>12</nobr>","<nobr>Ospedale</nobr>","","",""
"<nobr>08/11/2016</nobr>","<nobr>09:28:29</nobr>","<nobr>12</nobr>","<nobr>Ospedale</nobr>","","",""
"<nobr>07/11/2016</nobr>","<nobr>19:27:05</nobr>","<nobr>24</nobr>","<nobr>Ospedale</nobr>","","<nobr>2</nobr>","<nobr>0,00</nobr>"
"<nobr>07/11/2016</nobr>","<nobr>19:22:16</nobr>","<nobr>24</nobr>","<nobr>Ospedale</nobr>","","<nobr>7</nobr>","<nobr>0,00</nobr>"
"<nobr>07/11/2016</nobr>","<nobr>19:15:57</nobr>","<nobr>12</nobr>","<nobr>P. Rosmini</nobr>","","",""
"<nobr>07/11/2016</nobr>","<nobr>19:08:24</nobr>","<nobr>24</nobr>","<nobr>P. Rosmini</nobr>","","<nobr>11</nobr>","<nobr>0,00</nobr>"
"<nobr>07/11/2016</nobr>","<nobr>18:57:08</nobr>","<nobr>12</nobr>","<nobr>Via Paoli</nobr>","","",""
